Date,Time,Temperature(C),Humidity(%),GPOA(W/M2),EDS/CTRL(#),Voc_Before(V),Voc_After(V),Isc_Before(A),Isc_After(A),Pout_Before(W),Pout_After(W),PR_Before,PR_After,SI_Before,SI_After
11/19/2020,12:0:17,Error,Error,230.269,CTRL-PV2,20.13,N/A,24.12,N/A,485.54,N/A,175.71,N/A,154.04,N/A
11/19/2020,12:0:31,Error,Error,230.468,EDS-PV1,19.76,N/A,8.73,N/A,172.5,N/A,62.37,N/A,55.71,N/A
11/19/2020,12:0:45,Error,Error,231.322,EDS-PV2,19.58,N/A,8.73,N/A,170.93,N/A,61.58,N/A,55.5,N/A
11/19/2020,12:1:0,Error,Error,231.067,EDS-PV3,19.64,N/A,8.73,N/A,171.46,N/A,61.84,N/A,55.56,N/A
11/19/2020,12:1:14,Error,Error,231.887,EDS-PV4,0.49,N/A,3.08,N/A,1.51,N/A,0.54,N/A,19.53,N/A
11/19/2020,12:1:28,Error,Error,232.19,EDS-PV5,20.13,N/A,23.61,N/A,475.27,N/A,170.58,N/A,149.54,N/A
11/19/2020,12:10:0,Error,Error,234.287,EDS-PV3,19.58,19.58,9.24,9.24,180.92,180.92,64.35,64.35,58.0,58.0
11/19/2020,12:12:19,Error,Error,230.017,CTRL-PV1,19.76,N/A,8.21,N/A,162.23,N/A,58.77,N/A,52.49,N/A
11/19/2020,12:12:33,Error,Error,231.222,CTRL-PV2,20.07,N/A,22.58,N/A,453.18,N/A,163.33,N/A,143.61,N/A
11/19/2020,13:0:2,Error,Error,26.932,EDS-PV2,17.67,18.04,5.13,5.13,90.65,92.55,280.49,286.37,280.12,280.12
11/19/2020,13:2:20,Error,Error,27.624,CTRL-PV1,17.67,N/A,5.13,N/A,90.65,N/A,273.46,N/A,273.1,N/A
11/19/2020,13:2:34,Error,Error,27.68,CTRL-PV2,18.29,N/A,8.21,N/A,150.16,N/A,452.07,N/A,436.18,N/A
11/20/2020,10:0:0,Error,Error,120.346,EDS-PV4,0.18,0.25,3.08,2.57,0.55,0.64,0.38,0.44,37.64,31.4
11/20/2020,10:2:18,Error,Error,117.641,CTRL-PV1,19.33,N/A,9.24,N/A,178.61,N/A,126.52,N/A,115.51,N/A
11/20/2020,10:2:32,Error,Error,114.583,CTRL-PV2,19.52,N/A,13.35,N/A,260.59,N/A,189.52,N/A,171.34,N/A
11/20/2020,11:0:0,Error,Error,200.844,EDS-PV5,20.13,20.13,18.48,18.99,372.0,382.27,154.35,158.61,135.31,139.05
11/20/2020,11:2:19,Error,Error,184.202,CTRL-PV1,19.58,N/A,8.73,N/A,170.93,N/A,77.33,N/A,69.7,N/A
11/20/2020,11:2:33,Error,Error,185.39,CTRL-PV2,20.01,N/A,20.53,N/A,410.81,N/A,184.66,N/A,162.85,N/A
11/20/2020,11:41:2,Error,Error,223.637,EDS-PV1,19.7,19.7,9.24,7.7,182.03,151.69,67.83,56.52,60.76,50.63
11/20/2020,11:43:20,Error,Error,230.031,CTRL-PV1,19.7,N/A,10.27,N/A,202.32,N/A,73.29,N/A,65.66,N/A
11/20/2020,11:43:34,Error,Error,226.525,CTRL-PV2,20.07,N/A,24.64,N/A,494.52,N/A,181.92,N/A,159.96,N/A
11/20/2020,12:0:1,Error,Error,199.72,CTRL-PV1,19.58,N/A,8.21,N/A,160.75,N/A,67.07,N/A,60.45,N/A
11/20/2020,12:0:16,Error,Error,205.713,CTRL-PV2,19.95,N/A,18.99,N/A,378.85,N/A,153.47,N/A,135.75,N/A
11/20/2020,12:0:30,Error,Error,218.009,EDS-PV1,19.64,N/A,8.73,N/A,171.46,N/A,65.54,N/A,58.89,N/A
11/20/2020,12:0:44,Error,Error,224.647,EDS-PV2,19.52,N/A,8.73,N/A,170.41,N/A,63.21,N/A,57.15,N/A
11/20/2020,12:0:59,Error,Error,215.683,EDS-PV3,19.46,N/A,8.73,N/A,169.89,N/A,65.64,N/A,59.52,N/A
11/20/2020,12:1:13,Error,Error,206.518,EDS-PV4,0.31,N/A,2.57,N/A,0.8,N/A,0.32,N/A,18.3,N/A
11/20/2020,12:1:27,Error,Error,191.091,EDS-PV5,19.83,N/A,18.48,N/A,366.46,N/A,159.81,N/A,142.22,N/A
11/20/2020,12:10:2,Error,Error,195.891,EDS-PV3,19.4,19.52,8.21,9.75,159.27,190.32,67.75,80.96,61.63,73.19
11/20/2020,12:12:20,Error,Error,214.288,CTRL-PV1,19.7,N/A,9.24,N/A,182.03,N/A,70.79,N/A,63.41,N/A
11/20/2020,12:12:34,Error,Error,203.657,CTRL-PV2,19.89,N/A,20.53,N/A,408.34,N/A,167.09,N/A,148.25,N/A
11/20/2020,13:0:1,Error,Error,27.814,EDS-PV2,19.7,19.64,8.21,8.21,161.74,161.24,484.59,483.09,434.08,434.08
11/20/2020,13:2:19,Error,Error,24.975,CTRL-PV1,17.92,N/A,6.16,N/A,110.39,N/A,368.34,N/A,362.72,N/A
11/20/2020,13:2:33,Error,Error,24.747,CTRL-PV2,19.64,N/A,11.81,N/A,231.95,N/A,781.07,N/A,701.81,N/A
11/21/2020,10:0:1,Error,Error,205.12,EDS-PV4,0.31,0.31,3.08,4.62,0.95,1.43,0.39,0.58,22.08,33.12
11/21/2020,10:2:19,Error,Error,167.731,CTRL-PV1,19.52,N/A,8.73,N/A,170.41,N/A,84.66,N/A,76.54,N/A
11/21/2020,10:2:34,Error,Error,176.413,CTRL-PV2,20.01,N/A,20.02,N/A,400.6,N/A,189.23,N/A,166.89,N/A
11/21/2020,11:0:1,Error,Error,243.654,EDS-PV5,20.26,20.32,27.72,27.2,561.61,552.7,192.08,189.03,167.31,164.17
11/21/2020,11:2:19,Error,Error,259.691,CTRL-PV1,19.83,N/A,13.86,N/A,274.84,N/A,88.19,N/A,78.49,N/A
11/21/2020,11:2:33,Error,Error,260.136,CTRL-PV2,20.32,N/A,30.28,N/A,615.29,N/A,197.11,N/A,171.18,N/A
11/21/2020,11:41:0,Error,Error,35.101,EDS-PV1,18.29,18.23,6.16,5.65,112.67,103.0,267.49,244.53,258.08,236.71
11/21/2020,11:43:18,Error,Error,34.673,CTRL-PV1,18.23,N/A,5.65,N/A,103.0,N/A,247.55,N/A,239.63,N/A
11/21/2020,11:43:32,Error,Error,34.643,CTRL-PV2,18.23,N/A,9.75,N/A,177.74,N/A,427.55,N/A,413.89,N/A
11/21/2020,12:0:2,Error,Error,71.947,CTRL-PV1,19.15,N/A,15.91,N/A,304.68,N/A,352.9,N/A,325.2,N/A
11/21/2020,12:0:16,Error,Error,60.732,CTRL-PV2,19.03,N/A,10.78,N/A,205.14,N/A,281.48,N/A,261.03,N/A
11/21/2020,12:0:30,Error,Error,60.883,EDS-PV1,19.03,N/A,6.67,N/A,126.93,N/A,173.73,N/A,161.11,N/A
11/21/2020,12:0:45,Error,Error,60.682,EDS-PV2,18.72,N/A,10.27,N/A,192.25,N/A,264.01,N/A,248.89,N/A
11/21/2020,12:0:59,Error,Error,55.608,EDS-PV3,18.53,N/A,8.73,N/A,161.77,N/A,242.43,N/A,230.87,N/A
11/21/2020,12:1:13,Error,Error,67.64,EDS-PV4,0.31,N/A,2.57,N/A,0.8,N/A,0.99,N/A,55.88,N/A
11/21/2020,12:1:28,Error,Error,54.676,EDS-PV5,19.03,N/A,11.29,N/A,214.85,N/A,327.46,N/A,303.66,N/A
11/21/2020,12:10:2,Error,Error,41.452,EDS-PV3,18.23,18.47,8.21,9.75,149.67,180.08,300.89,362.03,291.27,345.9
11/21/2020,12:12:20,Error,Error,48.268,CTRL-PV1,18.72,N/A,9.75,N/A,182.52,N/A,315.12,N/A,297.05,N/A
11/21/2020,12:12:34,Error,Error,48.725,CTRL-PV2,18.78,N/A,10.27,N/A,192.87,N/A,329.86,N/A,309.96,N/A
11/21/2020,13:0:2,Error,Error,30.751,EDS-PV2,19.89,19.89,18.99,13.86,377.71,275.68,1023.57,747.08,908.15,662.82
11/21/2020,13:2:20,Error,Error,27.355,CTRL-PV1,18.35,N/A,11.29,N/A,207.17,N/A,631.12,N/A,606.94,N/A
11/21/2020,13:2:34,Error,Error,27.228,CTRL-PV2,20.01,N/A,18.99,N/A,379.99,N/A,1162.99,N/A,1025.65,N/A
11/22/2020,10:0:1,Error,Error,7.51,EDS-PV4,0.31,0.31,3.08,3.08,0.95,0.95,10.54,10.54,603.12,603.12
11/22/2020,10:2:19,Error,Error,6.809,CTRL-PV1,15.45,N/A,4.11,N/A,63.5,N/A,777.16,N/A,887.67,N/A
11/22/2020,10:2:33,Error,Error,6.809,CTRL-PV2,16.07,N/A,4.62,N/A,74.24,N/A,908.6,N/A,997.81,N/A
11/22/2020,11:0:0,Error,Error,4.806,EDS-PV5,15.64,15.76,4.62,5.13,72.26,80.85,1252.95,1401.89,1413.67,1569.73
11/22/2020,11:2:18,Error,Error,4.909,CTRL-PV1,14.53,N/A,4.11,N/A,59.72,N/A,1013.78,N/A,1231.23,N/A
11/22/2020,11:2:32,Error,Error,4.906,CTRL-PV2,15.21,N/A,5.13,N/A,78.03,N/A,1325.42,N/A,1537.73,N/A
11/22/2020,11:41:0,Error,Error,5.407,EDS-PV1,15.89,15.82,4.62,4.62,73.41,73.09,1131.4,1126.47,1256.54,1256.54
11/22/2020,11:43:18,Error,Error,5.307,CTRL-PV1,14.78,N/A,4.11,N/A,60.75,N/A,953.93,N/A,1138.9,N/A
11/22/2020,11:43:32,Error,Error,5.307,CTRL-PV2,15.45,N/A,5.65,N/A,87.29,N/A,1370.67,N/A,1565.63,N/A
11/22/2020,12:0:2,Error,Error,3.304,CTRL-PV1,13.36,N/A,3.08,N/A,41.15,N/A,1037.88,N/A,1370.89,N/A
11/22/2020,12:0:17,Error,Error,3.304,CTRL-PV2,14.16,N/A,5.13,N/A,72.64,N/A,1832.12,N/A,2283.33,N/A
11/22/2020,12:0:31,Error,Error,3.3,EDS-PV1,14.72,N/A,3.59,N/A,52.84,N/A,1334.34,N/A,1599.82,N/A
11/22/2020,12:0:45,Error,Error,3.304,EDS-PV2,13.11,N/A,4.11,N/A,53.88,N/A,1358.96,N/A,1829.33,N/A
11/22/2020,12:1:0,Error,Error,3.293,EDS-PV3,13.55,N/A,4.11,N/A,55.69,N/A,1409.3,N/A,1835.44,N/A
11/22/2020,12:1:14,Error,Error,3.244,EDS-PV4,0.31,N/A,2.57,N/A,0.8,N/A,20.55,N/A,1165.05,N/A
11/22/2020,12:1:28,Error,Error,3.204,EDS-PV5,14.59,N/A,6.16,N/A,89.87,N/A,2337.44,N/A,2827.35,N/A
11/22/2020,12:10:0,Error,Error,4.049,EDS-PV3,14.22,14.22,5.65,6.16,80.34,87.6,1653.49,1802.91,2052.07,2237.3
11/22/2020,12:12:19,Error,Error,4.005,CTRL-PV1,14.04,N/A,5.65,N/A,79.33,N/A,1650.65,N/A,2074.61,N/A
11/22/2020,12:12:33,Error,Error,4.005,CTRL-PV2,14.72,N/A,9.24,N/A,136.01,N/A,2830.0,N/A,3392.82,N/A
11/22/2020,13:0:0,Error,Error,2.803,EDS-PV2,12.62,12.56,5.65,4.62,71.3,58.03,2119.75,1725.23,2964.26,2423.87
11/22/2020,13:2:18,Error,Error,2.803,CTRL-PV1,12.68,N/A,4.62,N/A,58.58,N/A,1741.59,N/A,2423.87,N/A
11/22/2020,13:2:32,Error,Error,2.803,CTRL-PV2,13.55,N/A,7.19,N/A,97.42,N/A,2896.3,N/A,3772.22,N/A
11/23/2020,10:0:2,Error,Error,1.059,EDS-PV4,0.31,0.31,3.08,3.08,0.95,0.95,74.76,74.76,4277.06,4277.06
11/23/2020,10:2:20,Error,Error,0.972,CTRL-PV1,7.57,N/A,3.59,N/A,27.18,N/A,2330.25,N/A,5431.49,N/A
11/23/2020,10:2:34,Error,Error,0.922,CTRL-PV2,8.62,N/A,4.11,N/A,35.43,N/A,3202.28,N/A,6555.44,N/A
11/23/2020,11:0:1,Error,Error,1.931,EDS-PV5,12.93,12.62,7.19,7.19,92.97,90.74,4012.17,3915.93,5475.68,5475.68
11/23/2020,11:2:19,Error,Error,1.715,CTRL-PV1,11.02,N/A,4.62,N/A,50.91,N/A,2473.76,N/A,3961.58,N/A
11/23/2020,11:2:33,Error,Error,1.702,CTRL-PV2,12.01,N/A,6.16,N/A,73.98,N/A,3622.21,N/A,5322.46,N/A
11/23/2020,11:41:1,Error,Error,1.702,EDS-PV1,12.62,12.68,5.13,5.13,64.74,65.05,3169.8,3184.98,4432.5,4432.5
11/23/2020,11:43:19,Error,Error,1.715,CTRL-PV1,11.02,N/A,5.13,N/A,56.53,N/A,2746.84,N/A,4398.9,N/A
11/23/2020,11:43:33,Error,Error,1.702,CTRL-PV2,12.07,N/A,7.19,N/A,86.78,N/A,4248.92,N/A,6212.41,N/A
11/23/2020,12:0:2,Error,Error,1.612,CTRL-PV1,10.78,N/A,5.13,N/A,55.3,N/A,2858.77,N/A,4679.97,N/A
11/23/2020,12:0:17,Error,Error,1.654,CTRL-PV2,11.88,N/A,6.67,N/A,79.24,N/A,3992.34,N/A,5930.36,N/A
11/23/2020,12:0:31,Error,Error,1.647,EDS-PV1,12.5,N/A,5.65,N/A,70.62,N/A,3573.16,N/A,5044.82,N/A
11/23/2020,12:0:45,Error,Error,1.701,EDS-PV2,10.84,N/A,5.65,N/A,61.25,N/A,3000.69,N/A,4884.67,N/A
11/23/2020,12:1:0,Error,Error,1.702,EDS-PV3,11.39,N/A,6.16,N/A,70.16,N/A,3435.17,N/A,5322.46,N/A
11/23/2020,12:1:14,Error,Error,1.737,EDS-PV4,0.31,N/A,3.08,N/A,0.95,N/A,45.58,N/A,2607.61,N/A
11/23/2020,12:1:28,Error,Error,1.802,EDS-PV5,12.62,N/A,8.21,N/A,103.61,N/A,4791.44,N/A,6700.07,N/A
11/23/2020,12:10:0,Error,Error,3.1,EDS-PV3,13.42,13.73,8.21,8.21,110.18,112.72,2961.83,3030.11,3894.69,3894.69
11/23/2020,12:12:19,Error,Error,3.404,CTRL-PV1,13.55,N/A,8.73,N/A,118.29,N/A,2895.86,N/A,3771.51,N/A
11/23/2020,12:12:33,Error,Error,3.404,CTRL-PV2,14.28,N/A,13.86,N/A,197.92,N/A,4845.28,N/A,5987.77,N/A
11/23/2020,13:0:1,Error,Error,5.805,EDS-PV2,14.72,14.84,13.86,13.86,204.02,205.68,2928.8,2952.63,3511.17,3511.17
11/23/2020,13:2:19,Error,Error,6.108,CTRL-PV1,15.15,N/A,14.89,N/A,225.58,N/A,3077.66,N/A,3584.98,N/A
11/23/2020,13:2:33,Error,Error,6.024,CTRL-PV2,15.52,N/A,24.64,N/A,382.41,N/A,5290.09,N/A,6015.16,N/A
11/24/2020,10:0:0,Error,Error,238.436,EDS-PV4,0.31,0.31,3.08,3.08,0.95,0.95,0.33,0.33,19.0,19.0
11/24/2020,10:2:18,Error,Error,45.821,CTRL-PV1,18.66,N/A,7.7,N/A,143.68,N/A,261.31,N/A,247.13,N/A
11/24/2020,10:2:32,Error,Error,65.792,CTRL-PV2,19.03,N/A,14.37,N/A,273.46,N/A,346.37,N/A,321.2,N/A
11/24/2020,11:0:0,Error,Error,258.348,EDS-PV5,20.69,20.63,26.69,25.66,552.22,529.37,178.13,170.75,151.93,146.06
11/24/2020,11:2:19,Error,Error,260.302,CTRL-PV1,20.13,N/A,9.75,N/A,196.27,N/A,62.83,N/A,55.08,N/A
11/24/2020,11:2:33,Error,Error,260.596,CTRL-PV2,20.57,N/A,28.23,N/A,580.69,N/A,185.69,N/A,159.31,N/A
11/24/2020,11:41:0,Error,Error,260.961,EDS-PV1,19.83,19.89,30.28,13.35,600.45,265.53,191.74,84.79,170.64,75.23
11/24/2020,11:43:18,Error,Error,266.154,CTRL-PV1,19.95,N/A,15.4,N/A,307.23,N/A,96.19,N/A,85.09,N/A
11/24/2020,11:43:32,Error,Error,266.911,CTRL-PV2,20.2,N/A,24.64,N/A,497.73,N/A,155.4,N/A,135.76,N/A
11/24/2020,12:0:1,Error,Error,44.109,CTRL-PV1,18.29,N/A,12.32,N/A,225.33,N/A,425.71,N/A,410.75,N/A
11/24/2020,12:0:16,Error,Error,63.827,CTRL-PV2,17.98,N/A,11.29,N/A,202.99,N/A,265.03,N/A,260.12,N/A
11/24/2020,12:0:30,Error,Error,251.577,EDS-PV1,19.95,N/A,11.81,N/A,235.61,N/A,78.04,N/A,69.04,N/A
11/24/2020,12:0:44,Error,Error,258.901,EDS-PV2,19.58,N/A,8.73,N/A,170.93,N/A,55.02,N/A,49.59,N/A
11/24/2020,12:0:59,Error,Error,269.367,EDS-PV3,19.76,N/A,16.94,N/A,334.73,N/A,103.55,N/A,92.48,N/A
11/24/2020,12:1:13,Error,Error,265.66,EDS-PV4,0.31,N/A,3.08,N/A,0.95,N/A,0.3,N/A,17.05,N/A
11/24/2020,12:1:27,Error,Error,263.9,EDS-PV5,20.2,N/A,22.07,N/A,445.81,N/A,140.78,N/A,122.99,N/A
11/24/2020,12:10:1,Error,Error,262.112,EDS-PV3,19.7,19.76,8.73,11.81,171.98,233.37,54.68,74.2,48.98,66.26
11/24/2020,12:12:20,Error,Error,266.404,CTRL-PV1,19.89,N/A,9.24,N/A,183.78,N/A,57.49,N/A,51.01,N/A
11/24/2020,12:12:34,Error,Error,266.559,CTRL-PV2,20.2,N/A,24.64,N/A,497.73,N/A,155.6,N/A,135.94,N/A
11/24/2020,13:0:1,Error,Error,116.726,EDS-PV2,19.76,19.58,7.7,9.24,152.15,180.92,108.62,129.16,97.01,116.41
11/24/2020,13:2:19,Error,Error,23.523,CTRL-PV1,17.98,N/A,7.19,N/A,129.28,N/A,457.99,N/A,449.5,N/A
11/24/2020,13:2:33,Error,Error,23.143,CTRL-PV2,20.01,N/A,21.04,N/A,421.01,N/A,1515.97,N/A,1336.96,N/A
11/25/2020,10:0:0,Error,Error,4.806,EDS-PV4,0.31,0.49,2.57,3.08,0.8,1.51,13.87,26.18,786.39,942.45
11/25/2020,10:2:18,Error,Error,4.305,CTRL-PV1,14.28,N/A,3.59,N/A,51.27,N/A,992.45,N/A,1226.34,N/A
11/25/2020,10:2:33,Error,Error,4.105,CTRL-PV2,14.78,N/A,3.59,N/A,53.06,N/A,1077.14,N/A,1286.09,N/A
11/25/2020,11:0:1,Error,Error,16.975,EDS-PV5,17.86,17.61,7.7,6.67,137.52,117.46,675.11,576.63,667.07,577.84
11/25/2020,11:2:19,Error,Error,13.818,CTRL-PV1,16.99,N/A,5.13,N/A,87.16,N/A,525.64,N/A,545.96,N/A
11/25/2020,11:2:33,Error,Error,13.621,CTRL-PV2,17.3,N/A,3.08,N/A,53.28,N/A,325.97,N/A,332.53,N/A
11/25/2020,11:41:0,Error,Error,9.7,EDS-PV1,16.93,17.18,5.13,4.11,86.85,70.61,746.13,606.62,777.74,623.1
11/25/2020,11:43:18,Error,Error,11.504,CTRL-PV1,16.62,N/A,4.62,N/A,76.78,N/A,556.18,N/A,590.59,N/A
11/25/2020,11:43:32,Error,Error,11.918,CTRL-PV2,16.99,N/A,6.16,N/A,104.66,N/A,731.81,N/A,760.1,N/A
11/25/2020,12:0:2,Error,Error,13.013,CTRL-PV1,16.87,N/A,5.13,N/A,86.54,N/A,554.19,N/A,579.74,N/A
11/25/2020,12:0:16,Error,Error,13.509,CTRL-PV2,17.3,N/A,7.7,N/A,133.21,N/A,821.74,N/A,838.22,N/A
11/25/2020,12:0:30,Error,Error,13.821,EDS-PV1,17.55,N/A,6.67,N/A,117.06,N/A,705.81,N/A,709.7,N/A
11/25/2020,12:0:45,Error,Error,14.316,EDS-PV2,16.75,N/A,4.11,N/A,68.84,N/A,400.72,N/A,422.19,N/A
11/25/2020,12:0:59,Error,Error,14.644,EDS-PV3,16.99,N/A,3.59,N/A,60.99,N/A,347.07,N/A,360.52,N/A
11/25/2020,12:1:13,Error,Error,14.307,EDS-PV4,0.31,N/A,3.08,N/A,0.95,N/A,5.53,N/A,316.59,N/A
11/25/2020,12:1:28,Error,Error,14.141,EDS-PV5,17.73,N/A,6.16,N/A,109.22,N/A,643.64,N/A,640.61,N/A
11/25/2020,12:10:2,Error,Error,12.316,EDS-PV3,16.81,16.87,9.24,10.27,155.32,173.25,1050.94,1172.26,1103.3,1226.29
11/25/2020,12:12:20,Error,Error,12.643,CTRL-PV1,16.62,N/A,4.62,N/A,76.78,N/A,506.08,N/A,537.38,N/A
11/25/2020,12:12:34,Error,Error,12.316,CTRL-PV2,17.18,N/A,7.7,N/A,132.29,N/A,895.11,N/A,919.42,N/A
11/25/2020,13:0:1,Error,Error,28.118,EDS-PV2,17.92,17.92,8.73,5.65,156.44,101.25,463.64,300.07,456.58,295.5
11/25/2020,13:2:19,Error,Error,27.446,CTRL-PV1,17.98,N/A,6.16,N/A,110.76,N/A,336.3,N/A,330.06,N/A
11/25/2020,13:2:33,Error,Error,26.697,CTRL-PV2,18.29,N/A,7.19,N/A,131.51,N/A,410.5,N/A,396.06,N/A
11/26/2020,10:0:0,Error,Error,7.009,EDS-PV4,0.25,0.31,3.08,3.08,0.77,0.95,9.15,11.3,646.23,646.23
11/26/2020,10:2:18,Error,Error,6.308,CTRL-PV1,15.33,N/A,6.67,N/A,102.25,N/A,1350.8,N/A,1554.98,N/A
11/26/2020,10:2:32,Error,Error,6.268,CTRL-PV2,15.82,N/A,5.13,N/A,81.16,N/A,1079.03,N/A,1203.59,N/A
11/26/2020,11:0:1,Error,Error,8.819,EDS-PV5,17.06,17.3,6.67,6.67,113.79,115.39,1075.24,1090.35,1112.24,1112.24
11/26/2020,11:2:19,Error,Error,9.713,CTRL-PV1,16.07,N/A,7.7,N/A,123.74,N/A,1061.64,N/A,1165.81,N/A
11/26/2020,11:2:33,Error,Error,9.713,CTRL-PV2,16.87,N/A,11.29,N/A,190.46,N/A,1634.06,N/A,1709.35,N/A
11/26/2020,11:41:1,Error,Error,4.806,EDS-PV1,15.64,15.89,6.16,6.67,96.34,105.99,1670.48,1837.81,1884.9,2040.95
11/26/2020,11:43:19,Error,Error,5.507,CTRL-PV1,14.78,N/A,6.16,N/A,91.04,N/A,1377.64,N/A,1644.97,N/A
11/26/2020,11:43:33,Error,Error,5.407,CTRL-PV2,15.64,N/A,10.27,N/A,160.62,N/A,2475.49,N/A,2793.22,N/A
11/26/2020,12:0:3,Error,Error,4.745,CTRL-PV1,14.53,N/A,8.21,N/A,119.29,N/A,2095.01,N/A,2544.47,N/A
11/26/2020,12:0:17,Error,Error,4.806,CTRL-PV2,15.21,N/A,9.75,N/A,148.3,N/A,2571.44,N/A,2983.4,N/A
11/26/2020,12:0:31,Error,Error,4.806,EDS-PV1,15.64,N/A,6.67,N/A,104.32,N/A,1808.85,N/A,2040.95,N/A
11/26/2020,12:0:46,Error,Error,4.706,EDS-PV2,14.1,N/A,6.67,N/A,94.05,N/A,1665.43,N/A,2084.32,N/A
11/26/2020,12:1:0,Error,Error,4.706,EDS-PV3,14.65,N/A,7.19,N/A,105.33,N/A,1865.17,N/A,2246.82,N/A
11/26/2020,12:1:14,Error,Error,4.806,EDS-PV4,0.31,N/A,3.08,N/A,0.95,N/A,16.47,N/A,942.45,N/A
11/26/2020,12:1:29,Error,Error,4.983,EDS-PV5,15.89,N/A,9.24,N/A,146.82,N/A,2455.35,N/A,2726.92,N/A
11/26/2020,12:10:1,Error,Error,11.515,EDS-PV3,16.62,16.56,12.32,10.27,204.76,170.07,1481.84,1230.79,1573.4,1311.59
11/26/2020,12:12:19,Error,Error,10.509,CTRL-PV1,16.44,N/A,10.78,N/A,177.22,N/A,1405.3,N/A,1508.51,N/A
11/26/2020,12:12:33,Error,Error,10.913,CTRL-PV2,16.99,N/A,16.94,N/A,287.81,N/A,2197.76,N/A,2282.76,N/A
11/26/2020,13:0:0,Error,Error,3.304,EDS-PV2,13.11,13.24,5.65,5.65,74.07,74.81,1868.19,1886.85,2514.78,2514.78
11/26/2020,13:2:18,Error,Error,3.604,CTRL-PV1,13.79,N/A,6.67,N/A,91.98,N/A,2126.8,N/A,2721.65,N/A
11/26/2020,13:2:32,Error,Error,3.705,CTRL-PV2,14.22,N/A,8.73,N/A,124.14,N/A,2792.17,N/A,3465.11,N/A
11/27/2020,10:0:0,Error,Error,6.709,EDS-PV4,0.31,0.12,3.08,3.08,0.95,0.37,11.8,4.6,675.12,675.12
11/27/2020,10:2:18,Error,Error,6.698,CTRL-PV1,15.33,N/A,11.29,N/A,173.08,N/A,2153.38,N/A,2478.79,N/A
11/27/2020,10:2:32,Error,Error,6.709,CTRL-PV2,15.89,N/A,18.99,N/A,301.75,N/A,3748.07,N/A,4162.54,N/A
11/27/2020,11:0:1,Error,Error,10.108,EDS-PV5,17.12,17.12,26.18,27.2,448.2,465.66,3695.09,3839.04,3808.86,3957.26
11/27/2020,11:2:19,Error,Error,10.213,CTRL-PV1,16.38,N/A,15.91,N/A,260.61,N/A,2126.46,N/A,2290.91,N/A
11/27/2020,11:2:33,Error,Error,10.298,CTRL-PV2,16.81,N/A,24.64,N/A,414.2,N/A,3351.78,N/A,3518.67,N/A
11/27/2020,11:41:0,Error,Error,16.707,EDS-PV1,17.67,17.61,4.62,4.62,81.64,81.36,407.21,405.82,406.66,406.66
11/27/2020,11:43:18,Error,Error,15.028,CTRL-PV1,17.18,N/A,4.62,N/A,79.37,N/A,440.12,N/A,452.1,N/A
11/27/2020,11:43:32,Error,Error,14.778,CTRL-PV2,17.43,N/A,8.73,N/A,152.16,N/A,858.03,N/A,868.74,N/A
11/27/2020,12:0:1,Error,Error,14.119,CTRL-PV1,17.06,N/A,6.16,N/A,105.09,N/A,620.26,N/A,641.61,N/A
11/27/2020,12:0:16,Error,Error,14.219,CTRL-PV2,17.36,N/A,18.48,N/A,320.81,N/A,1880.17,N/A,1911.28,N/A
11/27/2020,12:0:30,Error,Error,14.314,EDS-PV1,17.49,N/A,4.62,N/A,80.8,N/A,470.4,N/A,474.65,N/A
11/27/2020,12:0:44,Error,Error,14.317,EDS-PV2,16.69,N/A,7.19,N/A,120.0,N/A,698.47,N/A,738.53,N/A
11/27/2020,12:0:59,Error,Error,14.314,EDS-PV3,17.18,N/A,7.7,N/A,132.29,N/A,770.17,N/A,791.08,N/A
11/27/2020,12:1:13,Error,Error,14.213,EDS-PV4,0.31,N/A,3.08,N/A,0.95,N/A,5.57,N/A,318.68,N/A
11/27/2020,12:1:27,Error,Error,14.119,EDS-PV5,17.67,N/A,22.58,N/A,398.99,N/A,2354.92,N/A,2351.86,N/A
11/27/2020,12:10:1,Error,Error,13.311,EDS-PV3,16.75,16.87,7.19,13.35,120.43,225.21,753.95,1409.92,794.35,1474.9
11/27/2020,12:12:20,Error,Error,13.517,CTRL-PV1,16.87,N/A,12.83,N/A,216.44,N/A,1334.37,N/A,1395.85,N/A
11/27/2020,12:12:34,Error,Error,13.518,CTRL-PV2,17.24,N/A,19.5,N/A,336.18,N/A,2072.42,N/A,2121.35,N/A
11/27/2020,13:0:1,Error,Error,8.812,EDS-PV2,15.64,15.7,9.24,7.7,144.51,120.89,1366.6,1143.23,1542.01,1285.01
11/27/2020,13:2:19,Error,Error,8.61,CTRL-PV1,16.01,N/A,10.78,N/A,172.59,N/A,1670.44,N/A,1841.22,N/A
11/27/2020,13:2:33,Error,Error,8.611,CTRL-PV2,16.38,N/A,15.4,N/A,252.25,N/A,2441.16,N/A,2630.01,N/A
11/28/2020,10:0:1,Error,Error,16.501,EDS-PV4,0.31,0.31,3.08,3.08,0.95,0.95,4.8,4.8,274.49,274.49
11/28/2020,10:2:19,Error,Error,17.627,CTRL-PV1,17.49,N/A,22.07,N/A,386.0,N/A,1824.85,N/A,1841.26,N/A
11/28/2020,10:2:33,Error,Error,17.798,CTRL-PV2,17.73,N/A,10.27,N/A,182.09,N/A,852.58,N/A,848.58,N/A
